library_book_id,library_id,book_id,qty
8481,4,5743,18
8482,2,45149,4
8483,9,6316,45
8484,9,29624,17
8485,9,8004,14
8486,2,32625,35
8487,3,43930,44
8488,6,37573,16
8489,2,14169,17
8490,6,44086,34
8491,4,799,5
8492,7,13551,38
8493,3,15587,9
8494,5,27222,8
8495,8,2004,4
8496,7,4942,40
8497,3,39093,15
8498,3,34161,33
8499,7,7271,27
8500,9,30053,25
8501,2,1877,9
8502,6,138,4
8503,10,13489,32
8504,8,14267,44
8505,4,5571,4
8506,10,11308,42
8507,6,16894,13
8508,2,35365,13
8509,8,22037,43
8510,6,3895,27
8511,2,19129,21
8512,7,30228,23
8513,3,3831,40
8514,8,25173,3
8515,1,31352,6
8516,5,31876,44
8517,3,13083,13
8518,6,5901,30
8519,6,12905,30
8520,7,14268,4
8521,7,23837,12
8522,9,5240,33
8523,7,21739,36
8524,1,19290,43
8525,3,42424,21
8526,2,19808,29
8527,3,25170,4
8528,3,37678,6
8529,8,14888,45
8530,6,17294,4
8531,2,41430,36
8532,10,41028,10
8533,8,302,45
8534,1,43564,10
8535,1,26835,41
8536,9,16543,2
8537,9,4417,30
8538,4,23548,19
8539,10,12905,38
8540,4,41503,38
8541,9,32627,42
8542,2,13664,19
8543,2,18591,34
8544,4,30645,2
8545,7,10778,24
8546,8,11390,36
8547,9,6218,29
8548,7,32668,14
8549,6,2338,30
8550,6,21426,19
8551,6,14182,33
8552,10,14663,12
8553,1,25279,7
8554,10,9299,22
8555,10,8988,28
8556,10,43959,17
8557,8,3510,16
8558,3,18846,21
8559,10,14781,7
8560,5,19685,12
8561,7,21626,13
8562,2,44982,45
8563,7,6107,15
8564,5,21282,17
8565,10,12370,11
8566,10,33718,31
8567,6,5345,7
8568,9,39906,25
8569,9,41681,33
8570,5,24115,6
8571,6,23591,27
8572,3,35228,23
8573,10,30068,1
8574,4,16720,3
8575,3,1715,27
8576,6,3530,27
8577,3,5755,4
8578,3,36338,30
8579,6,7914,40
8580,8,15735,17
8581,9,33493,32
8582,3,42634,26
8583,1,40460,19
8584,4,37587,13
8585,5,18432,34
8586,7,28385,8
8587,4,22175,32
8588,5,32829,17
8589,10,23588,25
8590,8,7603,10
8591,5,22061,23
8592,9,34460,24
8593,5,27923,0
8594,2,25961,19
8595,4,25701,44
8596,4,18333,38
8597,4,537,0
8598,6,10897,9
8599,8,16720,42
8600,3,4162,14
8601,1,12916,23
8602,7,23475,14
8603,4,30225,38
8604,9,6511,45
8605,9,13939,23
8606,6,36072,35
8607,2,18443,16
8608,9,24459,5
8609,5,31742,32
8610,7,18723,44
8611,8,44612,29
8612,7,20934,38
8613,2,15667,40
8614,8,1731,43
8615,2,16569,2
8616,5,31250,34
8617,4,18133,19
8618,7,30606,31
8619,10,14770,45
8620,5,1698,21
8621,4,15763,30
8622,2,30948,15
8623,7,33195,29
8624,1,19801,13
8625,1,16940,25
8626,6,42141,16
8627,4,1433,39
8628,1,42038,13
8629,6,22363,2
8630,3,19794,40
8631,7,23686,38
8632,4,28674,16
8633,9,23790,43
8634,1,38855,1
8635,8,3462,36
8636,3,9066,11
8637,10,5752,43
8638,3,35419,10
8639,10,21803,28
8640,9,38928,43
8641,2,35451,9
8642,6,10433,36
8643,7,14648,8
8644,10,22445,37
8645,2,35100,35
8646,3,32307,43
8647,5,2722,42
8648,9,44011,45
8649,6,871,5
8650,2,16349,23
8651,5,23788,31
8652,10,37744,6
8653,2,9223,16
8654,5,25932,12
8655,9,15817,32
8656,9,45025,15
8657,5,10057,4
8658,3,16292,24
8659,10,37811,14
8660,10,33512,7
8661,4,16004,32
8662,7,31098,34
8663,3,35826,38
8664,10,39418,21
8665,9,3424,45
8666,7,9010,14
8667,4,11430,20
8668,8,41340,13
8669,2,32811,27
8670,9,43562,33
8671,5,23577,8
8672,9,42694,4
8673,3,40790,18
8674,7,13988,17
8675,2,43527,33
8676,3,8537,19
8677,2,22807,13
8678,5,58,32
8679,3,38911,25
8680,1,45362,34
8681,1,13575,11
8682,1,8865,26
8683,6,1303,7
8684,2,15714,1
8685,9,40081,16
8686,1,74,30
8687,1,23608,25
8688,5,33489,39
8689,3,15725,24
8690,3,21119,28
8691,3,7264,34
8692,2,36434,37
8693,3,8840,23
8694,10,29393,8
8695,4,43895,15
8696,4,21928,31
8697,5,3770,22
8698,5,31040,41
8699,8,26184,13
8700,7,39541,26
8701,8,36197,3
8702,10,2078,41
8703,6,41697,36
8704,4,40630,31
8705,4,18194,4
8706,6,18600,28
8707,10,18374,11
8708,2,18842,33
8709,9,35134,29
8710,1,22146,14
8711,8,8852,39
8712,7,25752,2
8713,9,41150,9
8714,10,11333,25
8715,6,2019,39
8716,1,21928,0
8717,8,10006,16
8718,2,12753,2
8719,10,27398,44
8720,7,11197,30
8721,2,39959,26
8722,1,31087,16
8723,5,10887,23
8724,5,42010,29
8725,1,998,29
8726,9,13422,13
8727,6,41786,44
8728,8,26296,6
8729,10,5272,23
8730,1,28419,29
8731,1,21179,20
8732,4,8630,22
8733,4,15924,28
8734,10,34637,9
8735,5,30856,3
8736,7,18503,29
8737,8,5653,24
8738,9,36161,36
8739,8,36268,42
8740,1,2052,38
8741,6,4606,17
8742,1,22285,10
8743,9,3280,10
8744,10,21059,5
8745,1,2409,25
8746,5,3820,27
8747,4,22277,22
8748,9,23588,38
8749,1,25375,11
8750,10,14778,41
8751,7,43548,13
8752,3,15448,10
8753,7,15910,25
8754,8,27579,18
8755,6,16986,41
8756,6,30529,40
8757,3,10992,23
8758,6,15655,21
8759,6,41489,6
8760,3,3465,27
8761,1,28808,7
8762,2,29579,12
8763,7,16656,0
8764,5,24157,24
8765,7,20813,7
8766,6,14004,39
8767,10,25226,43
8768,1,30836,8
8769,3,27149,31
8770,5,848,20
8771,5,2137,22
8772,4,21282,33
8773,10,23577,30
8774,1,21214,2
8775,2,11729,17
8776,8,20241,17
8777,6,13177,14
8778,3,669,26
8779,1,1911,31
8780,7,13930,1
8781,10,31420,11
8782,7,24761,17
8783,3,32351,13
8784,1,23404,35
8785,4,33838,6
8786,4,3665,35
8787,6,1097,35
8788,5,28866,32
8789,4,38238,44
8790,3,38638,14
8791,2,43544,10
8792,5,4674,9
8793,2,39444,14
8794,8,38338,2
8795,3,34003,27
8796,1,30162,23
8797,9,1893,22
8798,4,25672,5
8799,2,1931,41
8800,5,337,28
8801,2,13379,19
8802,2,4200,33
8803,5,30417,18
8804,5,43407,4
8805,10,26054,42
8806,5,38551,26
8807,10,2646,37
8808,8,11432,0
8809,5,8834,38
8810,9,13374,35
8811,10,16575,28
8812,3,11323,15
8813,3,15931,44
8814,4,29979,22
8815,1,30821,7
8816,6,15553,4
8817,7,2506,15
8818,1,8290,2
8819,3,19075,26
8820,2,27526,19
8821,10,29380,36
8822,1,33726,4
8823,1,36571,45
8824,6,32430,29
8825,10,9121,6
8826,4,2912,22
8827,8,13460,34
8828,1,4411,22
8829,1,32816,30
8830,8,21248,39
8831,5,10826,28
8832,5,43877,16
8833,4,14851,1
8834,7,35888,19
8835,1,30314,2
8836,8,45490,25
8837,6,18854,28
8838,7,6198,29
8839,1,38399,12
8840,4,17364,3
8841,7,1744,18
8842,1,19411,1
8843,3,33353,28
8844,8,40379,17
8845,3,10420,20
8846,6,11908,34
8847,1,43582,7
8848,2,22580,29
8849,10,24394,14
8850,6,28067,21
8851,5,21126,17
8852,3,41086,7
8853,5,45294,19
8854,9,10346,20
8855,8,3776,44
8856,9,2896,11
8857,9,21266,19
8858,4,15318,35
8859,3,37670,42
8860,3,29135,12
8861,7,40663,25
8862,3,24473,3
8863,10,41502,3
8864,6,41342,33
8865,7,45112,2
8866,10,37023,38
8867,10,33331,23
8868,5,26506,10
8869,3,42863,15
8870,7,13629,38
8871,7,12352,33
8872,3,1848,27
8873,9,247,3
8874,6,7924,13
8875,6,22877,21
8876,5,12248,37
8877,10,2595,8
8878,8,6721,30
8879,5,36652,31
8880,5,23841,31
8881,7,4099,29
8882,9,24217,17
8883,2,2917,16
8884,5,11137,5
8885,5,24065,7
8886,8,17297,8
8887,9,40010,2
8888,1,24820,39
8889,6,6588,19
8890,2,21848,16
8891,3,45463,41
8892,2,31356,16
8893,2,10836,19
8894,7,38042,27
8895,3,37189,38
8896,3,27695,38
8897,1,7752,28
8898,1,41394,14
8899,9,34299,9
8900,8,13462,11
8901,4,28563,29
8902,10,20258,19
8903,10,10148,4
8904,5,2551,24
8905,6,22186,38
8906,4,9591,24
8907,6,40284,17
8908,10,13571,28
8909,3,10785,27
8910,9,28541,45
8911,8,3759,41
8912,7,44215,3
8913,7,10686,19
8914,5,19163,37
8915,8,44244,43
8916,3,6611,23
8917,5,37525,19
8918,6,7092,24
8919,2,30143,31
8920,3,4651,9
8921,1,23913,42
8922,10,16640,32
8923,1,27737,38
8924,9,42612,4
8925,2,31466,45
8926,7,21223,45
8927,4,22146,34
8928,6,3776,33
8929,1,44538,30
8930,2,39542,36
8931,5,15157,38
8932,10,30391,28
8933,3,31862,11
8934,5,6870,26
8935,1,13258,40
8936,1,18261,10
8937,9,37538,9
8938,7,12844,5
8939,5,35183,21
8940,8,13588,17
8941,6,8814,31
8942,9,28747,13
8943,5,13039,2
8944,4,14310,38
8945,3,5139,41
8946,9,18640,16
8947,1,31648,23
8948,3,42417,7
8949,8,36681,20
8950,4,31244,8
8951,8,45465,38
8952,5,24655,22
8953,4,10173,35
8954,4,24403,2
8955,10,9155,24
8956,4,8834,6
8957,3,132,3
8958,5,38473,9
8959,3,34067,1
8960,4,24840,29
8961,1,5134,12
8962,9,26075,5
8963,7,16580,16
8964,10,32113,30
8965,1,28467,9
8966,8,18395,8
8967,8,13752,28
8968,3,44513,35
8969,9,16501,20
8970,7,5073,26
8971,2,27423,27
8972,9,38341,2
8973,2,34530,3
8974,6,39027,14
8975,4,37034,35
8976,6,43045,13
8977,10,43098,21
8978,2,2322,5
8979,4,3008,14
8980,2,9149,45
8981,7,6611,11
8982,5,37349,6
8983,6,1586,30
8984,3,40223,20
8985,1,10427,24
8986,5,42380,22
8987,7,40941,9
8988,4,21895,34
8989,4,12370,2
8990,8,26471,25
8991,10,11373,15
8992,2,43035,9
8993,5,16893,0
8994,10,5697,37
8995,7,35268,27
8996,2,5814,29
8997,2,24244,5
8998,7,11101,31
8999,2,19671,33
9000,10,10080,16
9001,5,34207,16
9002,9,29620,23
9003,9,37539,35
9004,8,13449,34
9005,7,1130,29
9006,2,42513,6
9007,4,32854,33
9008,3,40718,37
9009,9,27586,13
9010,9,5458,6
9011,3,523,27
9012,2,44898,22
9013,9,2072,25
9014,7,19511,5
9015,6,2010,8
9016,9,26330,33
9017,8,45296,5
9018,3,16596,29
9019,10,21323,11
9020,9,30934,1
9021,1,1103,28
9022,1,11608,19
9023,2,39213,45
9024,9,19485,37
9025,10,26330,6
9026,1,3087,14
9027,8,30616,10
9028,10,26415,31
9029,8,4370,30
9030,9,37693,43
9031,5,511,29
9032,6,39541,26
9033,3,14326,5
9034,10,30713,5
9035,8,38123,18
9036,4,13930,1
9037,3,7656,36
9038,8,19898,30
9039,8,19090,20
9040,8,17646,28
9041,3,29406,14
9042,3,19295,24
9043,3,6540,18
9044,4,18328,20
9045,3,32351,9
9046,9,2004,10
9047,9,9144,10
9048,5,43335,31
9049,1,17061,13
9050,2,30659,21
9051,3,18653,7
9052,2,18384,17
9053,3,17067,7
9054,4,34449,4
9055,3,27410,36
9056,2,26052,11
9057,9,18771,3
9058,7,35268,30
9059,8,39906,40
9060,8,28747,40
9061,10,1337,19
9062,1,30233,9
9063,5,35106,33
9064,5,3491,28
9065,3,30575,15
9066,9,1391,7
9067,7,10990,9
9068,7,41951,28
9069,1,17323,39
9070,4,43641,38
9071,4,18290,29
9072,1,32353,19
9073,5,37304,5
9074,3,25937,2
9075,5,493,37
9076,7,25866,38
9077,5,25172,7
9078,5,15085,16
9079,3,12408,34
9080,2,12939,18
9081,1,23878,36
9082,10,18077,30
9083,9,20233,25
9084,10,33555,30
9085,1,24866,43
9086,3,7520,28
9087,1,15245,38
9088,7,2494,39
9089,10,35419,40
9090,5,12526,30
9091,9,9435,13
9092,2,35514,34
9093,4,24124,13
9094,1,13141,39
9095,2,41090,19
9096,5,1365,17
9097,6,31904,25
9098,4,33888,15
9099,8,23475,15
9100,8,22804,10
9101,10,43682,7
9102,10,22312,13
9103,8,29571,9
9104,7,2581,29
9105,7,44089,45
9106,8,11473,27
9107,3,31227,19
9108,5,9903,34
9109,5,8298,41
9110,10,24881,38
9111,4,7353,1
9112,2,37525,41
9113,5,3207,13
9114,5,3751,31
9115,6,35149,5
9116,4,3345,9
9117,8,8155,38
9118,2,14477,7
9119,7,40003,38
9120,7,2756,4
9121,1,3344,16
9122,9,2940,40
9123,4,29967,40
9124,10,41474,17
9125,4,27689,0
9126,9,6534,30
9127,5,40277,13
9128,3,19307,5
9129,8,22831,25
9130,2,33676,24
9131,2,2010,21
9132,9,7664,38
9133,8,1509,45
9134,3,19764,6
9135,9,1722,3
9136,7,12557,19
9137,1,1572,30
9138,3,13752,33
9139,10,15566,24
9140,4,12268,30
9141,2,27514,27
9142,1,14194,39
9143,6,22591,11
9144,8,32413,34
9145,5,2103,9
9146,10,41231,31
9147,1,11782,13
9148,3,17799,2
9149,1,34436,23
9150,2,43488,28
9151,6,3828,15
9152,4,4677,35
9153,3,38570,3
9154,5,27823,21
9155,4,12829,2
9156,3,435,0
9157,1,39906,4
9158,8,35539,44
9159,7,17914,31
9160,4,13619,17
9161,7,11101,45
9162,2,12317,37
9163,6,12274,33
9164,8,41693,2
9165,4,40284,5
9166,8,43704,26
9167,5,12186,9
9168,3,25895,25
9169,9,434,43
9170,8,37055,33
9171,8,10006,2
9172,7,1681,17
9173,7,5272,1
9174,2,37,39
9175,6,42430,36
9176,3,33013,23
9177,1,8814,5
9178,1,25563,30
9179,9,26994,37
9180,4,20895,34
9181,9,1429,37
9182,10,36198,5
9183,2,30206,38
9184,8,42701,5
9185,2,8895,19
9186,5,25566,33
9187,7,12879,44
9188,1,3088,14
9189,2,12069,31
9190,6,33876,18
9191,4,26054,42
9192,9,17845,34
9193,7,22493,7
9194,7,24603,36
9195,10,40710,33
9196,10,18081,13
9197,1,24253,40
9198,3,17246,0
9199,1,43812,30
9200,9,34157,45
9201,2,31466,20
9202,7,29990,8
9203,5,16616,9
9204,9,24281,25
9205,2,5981,25
9206,1,12906,44
9207,9,25457,7
9208,1,15880,43
9209,10,3597,25
9210,4,33883,4
9211,1,25014,11
9212,2,31628,29
9213,5,21753,28
9214,2,40388,23
9215,3,13720,31
9216,5,43089,39
9217,9,24865,18
9218,7,37526,31
9219,8,15211,20
9220,10,3580,41
9221,2,13611,42
9222,8,18959,26
9223,10,28023,42
9224,9,40189,43
9225,6,11934,35
9226,7,41713,45
9227,2,14242,22
9228,4,43361,37
9229,10,11472,16
9230,9,12125,15
9231,8,36893,38
9232,8,33876,25
9233,2,43087,35
9234,7,30569,41
9235,2,40630,22
9236,6,8546,5
9237,6,30510,23
9238,3,23232,1
9239,5,11934,35
9240,3,40992,13
9241,3,27118,25
9242,7,12995,31
9243,1,30432,8
9244,3,285,12
9245,1,5415,1
9246,5,3047,41
9247,9,9646,29
9248,8,44380,12
9249,6,35254,9
9250,2,7596,17
9251,4,31030,5
9252,9,30026,44
9253,2,8199,11
9254,3,23242,36
9255,6,44521,10
9256,8,15167,18
9257,9,22602,44
9258,9,18425,31
9259,7,32558,12
9260,6,22727,40
9261,7,14069,37
9262,10,11698,44
9263,8,29036,45
9264,10,30635,14
9265,9,38056,31
9266,8,38457,15
9267,8,15448,3
9268,8,18444,25
9269,6,13506,31
9270,3,40106,32
9271,8,41890,40
9272,6,25173,18
9273,2,16414,41
9274,5,41994,30
9275,5,20316,32
9276,7,29150,31
9277,9,864,18
9278,4,44735,9
9279,2,10620,19
9280,5,15867,26
9281,7,34312,34
9282,1,12650,43
9283,2,7914,25
9284,4,5478,31
9285,9,9920,34
9286,9,24179,43
9287,3,17005,36
9288,4,6568,37
9289,2,1560,14
9290,3,12652,0
9291,7,34601,28
9292,5,18486,20
9293,1,38536,11
9294,6,34948,20
9295,6,24984,20
9296,3,44086,34
9297,7,431,28
9298,4,42597,34
9299,3,22304,27
9300,2,18404,30
9301,8,24379,19
9302,6,7352,19
9303,3,9491,33
9304,6,13276,5
9305,1,32769,44
9306,1,16697,7
9307,9,15676,17
9308,7,30510,44
9309,1,30230,35
9310,2,15580,22
9311,7,10370,41
9312,5,23627,15
9313,1,26689,32
9314,5,14460,12
9315,4,11106,25
9316,8,40424,13
9317,9,41918,37
9318,10,29694,18
9319,10,13925,39
9320,10,43529,7
9321,8,5635,8
9322,7,43027,16
9323,4,4623,36
9324,4,30331,10
9325,9,32680,25
9326,6,30816,11
9327,7,5415,11
9328,6,17054,14
9329,4,22820,28
9330,10,32254,29
9331,4,8853,13
9332,1,36315,28
9333,2,17435,10
9334,9,2010,1
9335,7,9144,34
9336,10,37073,14
9337,2,45041,11
9338,7,332,28
9339,2,26583,12
9340,3,19379,19
9341,6,36253,26
9342,3,15177,4
9343,3,37272,15
9344,7,10200,18
9345,3,33418,19
9346,4,4332,29
9347,6,5931,39
9348,7,32421,0
9349,1,4660,11
9350,7,28639,2
9351,1,25743,6
9352,2,12401,22
9353,2,8858,45
9354,9,33159,27
9355,2,9107,27
9356,7,18957,23
9357,4,25924,3
9358,9,44186,5
9359,4,10880,21
9360,2,11298,0
9361,6,27293,8
9362,7,762,44
9363,6,10980,3
9364,4,45325,42
9365,6,1889,28
9366,2,22486,12
9367,5,12558,13
9368,6,13998,30
9369,2,17320,40
9370,9,33295,35
9371,6,7781,34
9372,3,43433,20
9373,8,7599,35
9374,5,38670,25
9375,7,33993,31
9376,3,15553,3
9377,9,28458,9
9378,4,7721,0
9379,3,1585,33
9380,10,45495,26
9381,8,3479,30
9382,8,5159,26
9383,2,25299,10
9384,6,12474,33
9385,5,11263,30
9386,1,16298,12
9387,6,12346,43
9388,5,7127,21
9389,5,12075,40
9390,1,34607,39
9391,2,44436,15
9392,1,38344,0
9393,5,11359,2
9394,2,4099,24
9395,6,1634,17
9396,4,3914,36
9397,6,72,24
9398,8,16085,37
9399,3,40021,27
9400,5,41663,41
9401,8,13729,13
9402,8,11043,43
9403,1,1373,10
9404,10,14386,5
9405,5,11377,37
9406,1,17067,23
9407,4,998,44
9408,8,39632,13
9409,10,37751,29
9410,8,39360,42
9411,3,5571,39
9412,2,32667,4
9413,7,37892,31
9414,7,40622,21
9415,8,17780,11
9416,3,4191,5
9417,1,10772,19
9418,2,20646,4
9419,6,30480,20
9420,10,22201,3
9421,8,19844,32
9422,4,39347,11
9423,9,39027,11
9424,6,16468,20
9425,8,12958,18
9426,10,7960,41
9427,10,18202,44
9428,6,2296,5
9429,8,38042,19
9430,5,656,31
9431,8,18032,13
9432,7,28411,37
9433,8,10568,40
9434,1,39102,7
9435,8,8856,35
9436,2,15977,0
9437,10,22580,18
9438,4,22931,6
9439,10,9245,21
9440,2,43076,20
9441,4,42883,17
9442,1,36575,45
9443,10,23895,32
9444,10,41091,32
9445,9,18852,19
9446,4,3359,32
9447,9,32691,18
9448,8,2407,40
9449,5,10832,12
9450,10,2542,43
9451,6,26470,8
9452,10,34264,34
9453,2,22649,12
9454,8,10974,27
9455,8,14712,21
9456,10,32129,20
9457,6,6810,24
9458,5,40004,38
9459,7,12066,29
9460,10,11556,26
9461,7,44230,12
9462,7,5480,18
9463,9,29500,24
9464,6,9594,29
9465,4,6286,3
9466,1,11886,11
9467,2,26049,36
9468,4,34601,43
9469,7,11686,1
9470,4,1367,39
9471,2,17608,16
9472,6,7598,14
9473,8,9648,11
9474,6,2404,14
9475,6,38262,18
9476,8,30134,45
9477,8,34301,30
9478,9,31016,5
9479,4,27537,4
9480,8,37539,13
9481,2,13812,44
9482,9,33973,17
9483,10,4717,17
9484,1,10210,4
9485,9,30591,31
9486,3,38955,32
9487,4,22680,43
9488,5,19621,45
9489,1,36422,41
9490,7,22141,12
9491,5,39213,27
9492,6,4799,13
9493,9,36636,9
9494,7,39806,1
9495,8,25352,42
9496,8,37751,28
9497,2,32695,42
9498,6,20126,35
9499,9,1312,45
9500,3,19103,18
9501,4,24736,31
9502,4,1007,0
9503,5,14403,17
9504,8,41537,40
9505,10,17728,31
9506,1,656,43
9507,4,34067,19
9508,1,40291,44
9509,5,35283,8
9510,9,13965,44
9511,6,39526,32
9512,10,29565,17
9513,2,32534,16
9514,2,44542,1
9515,1,38463,44
9516,6,22472,36
9517,9,17204,20
9518,6,26301,2
9519,4,16605,32
9520,10,23827,40
9521,6,8322,37
9522,4,423,26
9523,5,18394,24
9524,4,16996,23
9525,5,30246,20
9526,2,44160,40
9527,8,11006,28
9528,3,38990,34
9529,7,3973,23
9530,5,32401,15
9531,3,17691,41
9532,7,14249,36
9533,3,32872,3
9534,1,11926,15
9535,6,43915,36
9536,10,1281,41
9537,6,19983,20
9538,4,34172,26
9539,4,771,42
9540,5,2952,10
9541,9,30675,2
9542,3,41688,17
9543,1,31985,7
9544,2,14721,18
9545,10,4674,22
9546,1,27485,5
9547,5,39077,42
9548,7,39936,22
9549,9,37195,14
9550,8,21010,10
9551,9,19396,43
9552,8,9106,7
9553,6,31800,42
9554,2,19412,28
9555,9,13571,10
9556,9,13517,42
9557,9,33723,7
9558,1,9558,35
9559,4,9704,29
9560,10,15690,35
9561,3,10853,25
9562,2,21320,0
9563,3,16782,19
9564,6,92,6
9565,3,28336,16
9566,1,39692,29
9567,10,27590,3
9568,8,34492,39
9569,1,4835,33
9570,3,29478,11
9571,7,28721,13
9572,10,24406,15
9573,10,23007,33
9574,5,25048,20
9575,2,9355,3
9576,5,29488,42
9577,7,8853,8
9578,7,23875,38
9579,1,45250,35
9580,3,16621,8
9581,9,17323,22
9582,7,16077,40
9583,7,33494,23
9584,4,14463,22
9585,2,5554,37
9586,3,6407,36
9587,9,8019,39
9588,2,865,1
9589,2,2309,4
9590,6,33835,26
9591,2,10666,6
9592,2,41740,45
9593,3,418,35
9594,2,35450,21
9595,1,968,10
9596,4,36310,6
9597,9,31364,40
9598,3,9506,22
9599,3,5319,30
9600,8,18341,15
9601,10,13152,33
9602,3,5863,19
9603,2,865,37
9604,10,42177,7
9605,4,1381,4
9606,2,3529,12
9607,7,44950,41
9608,4,43361,6
9609,1,37451,25
9610,8,27892,6
9611,3,22332,20
9612,5,5073,41
9613,6,21783,3
9614,3,33365,28
9615,2,24922,15
9616,8,9517,38
9617,6,43236,29
9618,4,30164,13
9619,9,44644,15
9620,10,17747,34
9621,9,15669,34
9622,5,17867,1
9623,3,30480,37
9624,9,31993,22
9625,1,1405,37
9626,10,3061,40
9627,3,35514,1
9628,1,15930,42
9629,3,43544,33
9630,8,32680,1
9631,7,10909,28
9632,2,30355,32
9633,4,20241,19
9634,1,3873,16
9635,10,22967,16
9636,8,181,43
9637,7,678,37
9638,2,4251,10
9639,8,35092,37
9640,9,25802,20
9641,1,16656,31
9642,4,21220,6
9643,1,37387,14
9644,9,41378,30
9645,9,1437,12
9646,9,40024,31
9647,3,7341,13
9648,3,8710,44
9649,4,28372,22
9650,1,4119,37
9651,7,6216,16
9652,1,27548,22
9653,6,14072,20
9654,1,7961,39
9655,2,21895,22
9656,9,29140,38
9657,4,42382,17
9658,4,31868,11
9659,5,22724,9
9660,1,13258,0
9661,2,15766,8
9662,10,30529,21
9663,3,30965,10
9664,10,6459,28
9665,4,16621,23
9666,6,12738,9
9667,7,8822,9
9668,4,8738,44
9669,9,22061,26
9670,4,41659,44
9671,10,11938,26
9672,7,28533,0
9673,3,23240,44
9674,10,12036,27
9675,2,12623,6
9676,8,23022,19
9677,10,31382,10
9678,9,18005,44
9679,1,21862,29
9680,6,38311,8
9681,10,39101,1
9682,5,1947,19
9683,2,39661,30
9684,3,11286,30
9685,7,16151,44
9686,1,41781,22
9687,8,37191,18
9688,3,27766,27
9689,6,980,8
9690,7,28385,40
9691,10,24180,35
9692,1,6298,11
9693,5,4813,8
9694,10,18556,33
9695,2,10612,7
9696,2,29421,36
9697,8,33705,21
9698,10,4295,28
9699,9,5875,21
9700,5,35519,17
9701,4,26839,26
9702,6,12210,41
9703,8,17426,12
9704,9,17245,36
9705,6,44758,38
9706,7,21782,2
9707,7,37105,4
9708,7,26410,2
9709,3,3759,14
9710,10,42882,20
9711,3,31157,11
9712,4,36064,4
9713,6,32060,22
9714,5,20781,42
9715,5,4584,18
9716,6,28470,8
9717,6,38311,40
9718,10,28734,28
9719,2,7058,2
9720,9,3041,12
9721,3,5886,0
9722,6,15044,9
9723,1,25458,40
9724,4,24589,44
9725,3,43271,28
9726,5,10,15
9727,3,13765,6
9728,10,27842,29
9729,3,43175,12
9730,6,9479,22
9731,1,23932,8
9732,9,14248,14
9733,3,42802,33
9734,5,18842,12
9735,4,6180,9
9736,3,10346,14
9737,2,11167,19
9738,1,23802,31
9739,1,20417,34
9740,4,4627,29
9741,4,6316,6
9742,4,30190,28
9743,5,40436,15
9744,2,24283,24
9745,3,43725,4
9746,3,26588,12
9747,7,3872,21
9748,2,24064,5
9749,1,23754,15
9750,7,26064,24
9751,6,43348,38
9752,5,5787,34
9753,7,5220,16
9754,5,4263,17
9755,7,43051,25
9756,8,32453,43
9757,8,5186,9
9758,3,394,23
9759,7,377,30
9760,1,42869,25
9761,4,19176,38
9762,5,10441,44
9763,7,670,41
9764,1,39031,0
9765,10,4835,10
9766,5,4805,1
9767,8,6151,7
9768,2,639,0
9769,10,5215,42
9770,1,10034,19
9771,5,44469,22
9772,2,30348,30
9773,8,23653,25
9774,8,11862,44
9775,3,42758,18
9776,10,13571,9
9777,1,42010,38
9778,7,32561,15
9779,9,19998,37
9780,2,12914,22
9781,4,5174,37
9782,2,14004,39
9783,4,21930,28
9784,6,39855,41
9785,3,13119,2
9786,10,30091,26
9787,6,763,40
9788,8,31260,17
9789,10,27326,18
9790,9,3144,4
9791,1,36423,9
9792,7,14043,11
9793,9,9922,11
9794,1,8712,8
9795,3,4966,23
9796,7,31267,10
9797,10,39747,5
9798,3,9864,23
9799,8,1007,27
9800,5,18792,19
9801,1,1312,32
9802,10,22202,19
9803,9,9351,22
9804,6,28540,19
9805,2,7058,45
9806,2,2713,14
9807,9,23653,27
9808,6,42682,19
9809,10,28566,45
9810,3,28336,20
9811,10,41492,22
9812,10,33492,41
9813,7,7003,4
9814,6,22166,41
9815,10,3343,40
9816,2,31204,32
9817,1,19352,5
9818,2,7453,9
9819,8,23238,7
9820,9,29478,17
9821,4,15546,25
9822,4,21070,2
9823,4,34523,13
9824,9,19373,7
9825,4,1935,18
9826,6,29632,27
9827,10,43332,34
9828,3,10624,35
9829,2,13329,30
9830,2,21626,4
9831,9,33137,30
9832,10,39993,32
9833,7,1328,13
9834,9,21621,16
9835,4,37061,24
9836,4,6658,40
9837,4,7131,10
9838,1,18812,22
9839,5,19599,18
9840,4,28730,5
9841,3,4695,30
9842,8,11106,28
9843,3,32323,16
9844,4,17179,11
9845,10,15725,25
9846,8,12125,23
9847,7,42054,28
9848,9,32316,41
9849,8,5077,34
9850,10,30965,2
9851,8,7102,11
9852,7,6794,17
9853,4,41814,45
9854,10,6297,17
9855,6,15550,25
9856,6,3343,15
9857,9,34542,14
9858,8,14644,19
9859,7,35047,24
9860,3,10585,16
9861,6,18671,43
9862,6,32277,3
9863,1,42932,1
9864,8,10165,17
9865,1,18335,33
9866,8,5129,20
9867,1,24432,17
9868,2,20023,27
9869,8,29561,22
9870,9,17690,45
9871,4,24894,20
9872,10,42558,43
9873,10,27313,30
9874,9,9031,44
9875,7,40483,15
9876,7,7958,19
9877,3,8073,37
9878,10,7679,18
9879,7,11311,33
9880,4,12609,26
9881,4,13621,1
9882,3,33439,24
