author_id,author_name
7110,Ramanuja
7111,Ramsey Campbell
7112,Ramón González Férriz
7113,Ramón Pérez
7114,Rand B. Evans
7115,Randall Hyde
7116,Randall Kenan
7117,Randall M. MacDonald
7118,Rande Brown
7119,Randolf Hogan
7120,Randy Alcorn
7121,Randy Cerveny
7122,Randy Clark
7123,Randy DuBurke
7124,Randy Leffingwell
7125,Randy Shilts
7126,Raph Koster
7127,Ravi Zacharias
7128,Rawles
7129,Ray Bartlett
7130,Ray Bradbury
7131,Ray Ebert
7132,Ray Garton
7133,Ray McAllister
7134,Ray Monk
7135,Ray Oldenburg
7136,Raymond Benson
7137,Raymond Carver
7138,Raymond Chandler
7139,Raymond E. Feist
7140,Raymond Geuss
7141,Raymond Jafelice
7142,Raymond Queneau
7143,Raymond T. McNally
7144,Raymond Todd
7145,Rayner Heppenstall
7146,Raynold Gideon
7147,Raël
7148,Raúl Amundaray
7149,Rea Wilmshurst
7150,Reader's Digest Association
7151,Reb Anderson
7152,Rebecca  Brown
7153,Rebecca  Wood
7154,Rebecca Aberg
7155,Rebecca Coffey
7156,Rebecca Dart
7157,Rebecca Goldstein
7158,Rebecca Guay
7159,Rebecca Hagan Lee
7160,Rebecca J. Donatelle
7161,Rebecca Morrill
7162,Rebecca R. Merrill
7163,Rebecca Solnit
7164,Rebecca St. James
7165,Rebecca Van Slyke
7166,Rebecca West
7167,Rebecca York
7168,Red  Smith
7169,Red Pine
7170,Reduced Shakespeare Company
7171,Redwood Kardon
7172,Reed Martin
7173,Regina Jehn
7174,Regina Kehn
7175,Regina Marler
7176,Regina Sexton
7177,Regina Winter
7178,Reginald E. Allen
7179,Reginald Gibbons
7180,Reginald Hill
7181,Reinaldo Arenas
7182,Reinhold Messner
7183,Reinholdo Merkelbach
7184,Rem Koolhaas
7185,Remy Gorga Filho
7186,Renate Orth-Guttmann
7187,Renato Guedes
7188,Rene Cloke
7189,Rene Gutteridge
7190,Rene Reid Yarnell
7191,Renee Baron
7192,Renee Randman
7193,René Descartes
7194,René Huigen
7195,René Weis
7196,Renée Graef
7197,Renée Mauborgne
7198,Retha M. Warnicke
7199,Rex Gibson
7200,Rex Pickett
7201,Rex Warner
7202,Reynolds Price
7203,Reza Aslan
7204,Rheta Grimsley Johnson
7205,Rhoda R. Gilman
7206,Rhonda  Evans
7207,Rian Hughes
7208,Rian Verhoeven
7209,Ric González
7210,Ricardo Piglia
7211,Ricardo Semler
7212,Rich Amtower
7213,Rich Handley
7214,Rich Hedden
7215,Rich McCord
7216,Rich Rankin
7217,Rich Tennant
7218,Rich Wulf
7219,Richard     Price
7220,Richard   Holmes
7221,Richard   Preston
7222,Richard  Adams
7223,Richard  Hull
7224,Richard  Kelly
7225,Richard  Poe
7226,Richard A. Hawley
7227,Richard A. Houser
7228,Richard A. Knaak
7229,Richard A. Lupoff
7230,Richard A. Posner
7231,Richard Alpert
7232,Richard Appignanesi
7233,Richard Astro
7234,Richard Austin
7235,Richard B. Alley
7236,Richard B. Lee
7237,Richard B. Primack
7238,Richard B. Sewall
7239,Richard Bach
7240,Richard Bachman
7241,Richard Ballantine
7242,Richard Bausch
7243,Richard Bonson
7244,Richard Brautigan
7245,Richard Brzezinski
7246,Richard Buskin
7247,Richard Buxton
7248,Richard C. Beatty
7249,Richard Case
7250,Richard Chasemore
7251,Richard Corben
7252,Richard Corliss
7253,Richard Corman
7254,Richard Cowdrey
7255,Richard Crawley
7256,Richard Curtis
7257,Richard D. Bartlett
7258,Richard D. McKiharan Jr.
7259,Richard D. Nelson
7260,Richard D. Woods
7261,Richard Dalby
7262,Richard Dawkins
7263,Richard Deveson
7264,Richard Dooling
7265,Richard E. Neustadt
7266,Richard Ellmann
7267,Richard Elman
7268,Richard Eyre
7269,Richard Fariña
7270,Richard Ferrrone
7271,Richard Flanagan
7272,Richard Ford
7273,Richard Freeborn
7274,Richard Garnett
7275,Richard Giannone
7276,Richard Gilman
7277,Richard Godden
7278,Richard Gott
7279,Richard H. Dees
7280,Richard H. King
7281,Richard H. Minear
7282,Richard H. Rovere
7283,Richard Hanley
7284,Richard Hefter
7285,Richard Hofstadter
7286,Richard Holbrooke
7287,Richard Hollis
7288,Richard Howard
7289,Richard Isanove
7290,Richard J. Dunn
7291,Richard J. Evans
7292,Richard J. Foster
7293,Richard Johnsonbaugh
7294,Richard K. Morgan
7295,Richard Kennedy
7296,Richard Kern
7297,Richard Klein
7298,Richard L. Tierney
7299,Richard Lannon
7300,Richard Laymon
7301,Richard Lee Byers
7302,Richard Liebmann-Smith
7303,Richard Llewellyn
7304,Richard M. Nixon
7305,Richard M. Rorty
7306,Richard M. Weaver
7307,Richard Maltby
7308,Richard Matheson
7309,Richard McKenna
7310,Richard Miller
7311,Richard Nahas
7312,Richard Nelson Bolles
7313,Richard Olney
7314,Richard P. Feynman
7315,Richard P. Martin
7316,Richard P. Wasowski
7317,Richard Paige
7318,Richard Parks
7319,Richard Paul Russo
7320,Richard Peck
7321,Richard Peter McKeon
7322,Richard Pevear
7323,Richard Platt
7324,Richard Poe
7325,Richard Poirier
7326,Richard Powers
7327,Richard Preston
7328,Richard Price
7329,Richard Proenneke
7330,Richard Proudfoot
7331,Richard R. George
7332,Richard R. Lingeman
7333,Richard Reeves
7334,Richard Rhodes
7335,Richard Rubin
7336,Richard Russell Lawrence
7337,Richard Russo
7338,Richard Rutherford
7339,Richard S. Hartmetz
7340,Richard S. Kennedy
7341,Richard S. Levy
7342,Richard Sapir
7343,Richard Seaford
7344,Richard Seever
7345,Richard Seymour Hall
7346,Richard Shenkman
7347,Richard Slotkin
7348,Richard Snow
7349,Richard Stapleford
7350,Richard Stoneman
7351,Richard T. Gray
7352,Richard Taylor
7353,Richard V. Greene
7354,Richard W. Bulliet
7355,Richard W. Etulain
7356,Richard W. Wrangham
7357,Richard Wagner
7358,Richard Wilhelm
7359,Richard Winston
7360,Richard Wright
7361,Richard Yates
7362,Richmond Croom Beatty
7363,Richmond Lattimore
7364,Rick Barba
7365,Rick Bass
7366,Rick Decker
7367,Rick Geary
7368,Rick Hautala
7369,Rick Hicks
7370,Rick Lacy
7371,Rick Leonardi
7372,Rick Moody
7373,Rick Osborne
7374,Rick Riordan
7375,Rick Steves
7376,Rick Takvorian
7377,Rick Warren
7378,Ridley Pearson
7379,Ridley Scott
7380,Riki Anne Wilchins
7381,Ring Lardner
7382,Rita Dove
7383,Roald Dahl
7384,Rob Bell
7385,Rob Humphreys
7386,Rob Inglis
7387,Rob Kidd
7388,Rob Lachenauer
7389,Rob Leigh
7390,Rob Marshall
7391,Rob Orsini
7392,Rob Pepper
7393,Rob Thomas
7394,Rob Vaux
7395,Rob White
7396,Rob Williams
7397,Robb Forman Dew
7398,Robbie Stamp
7399,Robert     Smith
7400,Robert    Lee
7401,Robert   Harris
7402,Robert  Evans
7403,Robert  Hamburger
7404,Robert  Mayer
7405,Robert  Stone
7406,Robert A. Caro
7407,Robert A. Dahl
7408,Robert A. Freitas Jr.
7409,Robert A. Greenberg
7410,Robert A. Harris
7411,Robert A. Heinlein
7412,Robert A. Johnson
7413,Robert A. Maguire
7414,Robert A. Nye
7415,Robert A. Phillips
7416,Robert A. Weiss
7417,Robert A.M. Stern
7418,Robert Aickman
7419,Robert Aitken
7420,Robert Altman
7421,Robert Andrew Parker
7422,Robert Anton Wilson
7423,Robert Arp
7424,Robert Arthur
7425,Robert Atwan
7426,Robert B. Baer
7427,Robert B. Cialdini
7428,Robert B. Leighton
7429,Robert B. Parker
7430,Robert B. Reich
7431,Robert B. Rohmer
7432,Robert B. Shaw
7433,Robert B. Strassler
7434,Robert Baldick
7435,Robert Bauval
7436,Robert Benedetti
7437,Robert Bethke
7438,Robert Bloch
7439,Robert Bly
7440,Robert Bogdan
7441,Robert Boyle
7442,Robert Brent Toplin
7443,Robert Bringhurst
7444,Robert Brustein
7445,Robert Burns
7446,Robert C. O'Brien
7447,Robert Coles
7448,Robert Crais
7449,Robert Creeley
7450,Robert Crumb
7451,Robert Cullen
7452,Robert D. Kaplan
7453,Robert D. Putnam
7454,Robert D. Richardson Jr.
7455,Robert D. San Souci
7456,Robert D. Siegel
7457,Robert Dallek
7458,Robert DeMaria Jr.
7459,Robert DeMott
7460,Robert Doisneau
7461,Robert Douglas-Fairhurst
7462,Robert E. Barnes
7463,Robert E. Hemenway
7464,Robert E. Howard
7465,Robert E. Vardeman
7466,Robert E. Weinberg
7467,Robert Egan
7468,Robert F. Kennedy Jr.
7469,Robert Faggen
7470,Robert Fagles
7471,Robert Ferrigno
7472,Robert Fitzgerald
7473,Robert Folkenflik
7474,Robert Frost
7475,Robert Fulghum
7476,Robert G. Hagstrom
7477,Robert Geroch
7478,Robert Giroux
7479,Robert Goddard
7480,Robert Gottlieb
7481,Robert Gould
7482,Robert Graves
7483,Robert Greenberger
7484,Robert Greene
7485,Robert Gregg
7486,Robert Hapgood
7487,Robert Hardy
7488,Robert Hardy Baker
7489,Robert Hass
7490,Robert Hellenga
7491,Robert Hessen
7492,Robert Hillyer
7493,Robert Hurley
7494,Robert Hutchinson
7495,Robert Irwin
7496,Robert J. Ackerman
7497,Robert J. Allison
7498,Robert J. Milch
7499,Robert J. Ray
7500,Robert Jay Lifton
7501,Robert Jordan
7502,Robert K. Massie
7503,Robert Kanigher
7504,Robert Kimball
7505,Robert Kirkman
7506,Robert L. Geneve
7507,Robert L. McLaughlin
7508,Robert L. O'Connell
7509,Robert L. Wolke
7510,Robert Lachenauer
7511,Robert Lethbridge
7512,Robert Lindsey
7513,Robert Louis Stevenson
7514,Robert Ludlum
7515,Robert M. Adams
7516,Robert M. Cutler
7517,Robert M. Durling
7518,Robert M. Pirsig
7519,Robert M. Price
7520,Robert M. Sapolsky
7521,Robert Mason
7522,Robert Maxwell Ogilvie
7523,Robert Mayhew
7524,Robert McAfee Brown
7525,Robert McCloskey
7526,Robert McKee
7527,Robert Mezey
7528,Robert Michaels
7529,Robert Munsch
7530,Robert Musil
7531,Robert N. Bellah
7532,Robert Nelson
7533,Robert Nye
7534,Robert O'Clair
7535,Robert O'Keefe
7536,Robert Olmstead
7537,Robert P. Miles
7538,Robert Paul Lamb
7539,Robert Paul Wolff
7540,Robert Penn Warren
7541,Robert Pinsky
7542,Robert Polito
7543,Robert R. McCammon
7544,Robert Rietty
7545,Robert Robinson
7546,Robert S. Baker
7547,Robert S. Hartman
7548,Robert S. Miola
7549,Robert Sabuda
7550,Robert Sandberg
7551,Robert Scholes
7552,Robert Scoble
7553,Robert Sedgewick
7554,Robert Shapard
7555,Robert Sheckley
7556,Robert Shekter
7557,Robert Silverberg
7558,Robert Smythe Hichens
7559,Robert Sokolowski
7560,Robert Stephens
7561,Robert Stock
7562,Robert T. Kiyosaki
7563,Robert Tallant
7564,Robert Templer
7565,Robert Thompson
7566,Robert Todd Carroll
7567,Robert Turner
7568,Robert Uhlig
7569,Robert Vavra
7570,Robert W. Chambers
7571,Robert W. Ebendorf
7572,Robert W. Harris
7573,Robert W. Lawson
7574,Robert W. Service
7575,Robert W. Strayer
7576,Robert Welch Herrick
7577,Robert Westall
7578,Robert Whitefield
7579,Robert Whitfield
7580,Robert X. Cringely
7581,Robert Zemeckis
7582,Roberta Carter Clark
7583,Roberta Gellis
7584,Roberta Grobel Intrater
7585,Roberta Rambelli
7586,Roberta Zuppet
7587,Roberto Calasso
7588,Roberto Fernandez Sastre
7589,Roberto González Echevarría
7590,Roberto Tamassia
7591,Roberto de Hollanda
7592,Roberts Liardon
7593,Robertson Davies
7594,Robin  Davis
7595,Robin Buss
7596,Robin Chapman Stacey
7597,Robin Cook
7598,Robin D.G. Kelley
7599,Robin Ellis
7600,Robin Feuer Miller
7601,Robin Gillespie
7602,Robin Hanson
7603,Robin Hard
7604,Robin Hobb
7605,Robin Landa
7606,Robin Lane  Fox
7607,Robin Lane Fox
7608,Robin M. Akert
7609,Robin Maxwell
7610,Robin McGraw
7611,Robin McKinley
7612,Robin Norwood
7613,Robin P. Williams
7614,Robin Preiss Glasser
7615,Robin S. Sharma
7616,Robin Wasserman
7617,Robin Waterfield
7618,Robin Wayne Bailey
7619,Robin Wells
7620,Robyn McGrew
7621,Rockwell Kent
7622,Roddy Doyle
7623,Roderick Townley
7624,Rodman Philbrick
7625,Rodney Livingstone
7626,Rodney Ramos
7627,Rodney Stark
7628,Roff Smith
7629,Roger Angell
7630,Roger Bollen
7631,Roger D. Dawe
7632,Roger Dressler
7633,Roger E. Moore
7634,Roger Ebert
7635,Roger Hargreaves
7636,Roger Kahn
7637,Roger L. Conover
7638,Roger Lancelyn Green
7639,Roger Langton
7640,Roger Lea MacBride
7641,Roger Lowenstein
7642,Roger Pearson
7643,Roger Penrose
7644,Roger Rees
7645,Roger Scruton
7646,Roger Shattuck
7647,Roger T. Ames
7648,Roger Walsh
7649,Roger Whitehouse
7650,Roger Wilmut
7651,Roger Zelazny
7652,Rohinton Mistry
7653,Roland Barthes
7654,Roland H. Bainton
7655,Roland J. Green
7656,Rolfe Humphries
7657,Rolland Baker
7658,Rolland Hein
7659,Roma Gill
7660,Romano Scarpa
7661,Roméo Dallaire
7662,Ron     Miller
7663,Ron  Louis
7664,Ron Barrett
7665,Ron Bevirt
7666,Ron Chernow
7667,Ron Daniels
7668,Ron Dias
7669,Ron Emmons
7670,Ron Goulart
7671,Ron Manville
7672,Ron Marz
7673,Ron McLarty
7674,Ron McMillan
7675,Ron Powers
7676,Ron Randall
7677,Ron Rash
7678,Ron Roy
7679,Ron Zalme
7680,Rona Sharon
7681,Ronald B. Flowers
7682,Ronald Dworkin
7683,Ronald Frederick Willetts
7684,Ronald H. Cohn
7685,Ronald Hayman
7686,Ronald Hingley
7687,Ronald J. Faust
7688,Ronald K. Levao
7689,Ronald L. DiSanto
7690,Ronald L. Martinez
7691,Ronald Radano
7692,Ronald Speirs
7693,Ronald Takaki
7694,Ronda Pattison
7695,Ronda Thompson
7696,Ronlyn Domingue
7697,Ros Ballaster
7698,Ros Schwartz
7699,Rosa María Curto
7700,Rosa Montero
7701,Rosaleen Linehan
7702,Rosalie Guillaume
7703,Rosalind Ayres
7704,Rosalind Laker
7705,Rosalind M. Greenberg
7706,Rosalind Miles
7707,Rosalind Thomas
7708,Rosalyn Landor
7709,Rosamond Kent Sprague
7710,Rosamund Bartlett
7711,Rosamund Fowler
7712,Rosamunde Pilcher
7713,Rose A. Zimbardo
7714,Rose Tremain
7715,Rose Wilder Lane
7716,Rosemarie Morgan
7717,Rosemary Edghill
7718,Rosemary Jann
7719,Rosemary Leach
7720,Rosemary Wells
7721,Rosetta James
7722,Rosie Daley
7723,Rosita Arvigo
7724,Roslyn M. Jordan
7725,Ross Andru
7726,Ross Garnaut
7727,Ross Samson
7728,Ross Thomas
7729,Rough Guides
7730,Rowland Barber
7731,Roxane Azimi
7732,Roy C. Flannagan
7733,Roy Campbell
7734,Roy Dotrice
7735,Roy F. Cucchiara
7736,Roy Hudd
7737,Roy McKie
7738,Roy Mottahedeh
7739,Roy Thomas
7740,Rubem A. Alves
7741,Ruby Ann Boxcar
7742,Ruby Blondell
7743,Ruby Dee
7744,Ruby K. Payne
7745,Ruby Randig
7746,Rudolfo Anaya
7747,Rudolph F. Rau
7748,Rudolph R. Windsor
7749,Rudolph W. Giuliani
7750,Rudyard Kipling
7751,Rufus Beck
7752,Rufus Goodwin
7753,Rula Lenska
7754,Rumer Godden
7755,Rumi
7756,Rumiko Takahashi
7757,Rupa Bajwa
7758,Rupert Pole
7759,Rush Rhees
7760,Russ Braun
7761,Russ Heath
7762,Russ Kick
7763,Russ McDonald
7764,Russ Roberts
7765,Russell          Davis
7766,Russell Banks
7767,Russell Davis
7768,Russell Evans
7769,Russell H. Tandy
7770,Russell Hoban
7771,Russell Novotny
7772,Russell Roberts
7773,Russell Shorto
7774,Rusty Young
7775,Ruth  Abbey
7776,Ruth Brown
7777,Ruth Downie
7778,Ruth E. Feber
7779,Ruth E. Harper
7780,Ruth Feldman
7781,Ruth Heller
7782,Ruth Krauss
7783,Ruth Mazo Karras
7784,Ruth Ozeki
7785,Ruth Prawer Jhabvala
7786,Ruth R. Wisse
7787,Ruth Reichl
7788,Ruth Rendell
7789,Ruth S. Noel
7790,Ruth Stiles Gannett
7791,Ruth Tenzer Feldman
7792,Ruth Ward
7793,Ruth Westheimer
7794,Ruud van der Rol
7795,Ryan Benjamin
7796,Ryan Sook
7797,Ryan Stegman
7798,Ryder Windham
7799,Ryōkan
7800,Ryōtarō Shiba
7801,Ryū Murakami
7802,Ryūnosuke Akutagawa
7803,S. Douglas Olson
7804,S.A. Handford
7805,S.C. Gwynne
7806,S.D. Schindler
7807,S.E. Hinton
7808,S.L. Viehl
7809,S.M. Stirling
7810,S.N. Lewitt
7811,S.T. Joshi
7812,S.W. Dyde
7813,Sabine C. Bauer
7814,Sabine d'Estree
7815,Sabrina Jones
7816,Sachiko Sato
7817,Sage Walker
7818,Sahara Kelly
7819,Saint-Bris Gonzague
7820,Sakura Mizuki
7821,Sakurako Gokurakuin
7822,Sally Beauman
7823,Sally Cabot Gunning
7824,Sally Jenkins
7825,Sally Moomaw
7826,Sally Potter
7827,Sally Shuttleworth
7828,Sally Smith O'Rourke
7829,Sally Wern Comport
7830,Salma H. Al-Kuzbari
7831,Salman Rushdie
7832,Salvador Plascencia
7833,Salvatore Murdocca
7834,Sam  Burke
7835,Sam B. Warner
7836,Sam Bass Warner Jr.
7837,Sam Garrett
7838,Sam Harris
7839,Sam Johnson
7840,Sam Kauffmann
7841,Sam Keen
7842,Sam Kieth
7843,Sam R. Watkins
7844,Sam Shepard
7845,Sam Walton
7846,Sam Waterston
7847,Sam Weller
7848,Samantha Bornemann
7849,Samantha Hunt
7850,Samantha Schutz
7851,Samuel B. Griffith
7852,Samuel Beckett
7853,Samuel Hynes
7854,Samuel J. Leffler
7855,Samuel Moore
7856,Samuel Putnam
7857,Samuel R. Delany
7858,Samuel Richardson
7859,Samuel Roukin
7860,Samuel Taylor Coleridge
7861,Samuel West
7862,Sandee Hathaway
7863,Sander I. Marcus
7864,Sandie Byrne
7865,Sandler
7866,Sandra Baker
7867,Sandra Balzo
7868,Sandra Benítez
7869,Sandra Blakeslee
7870,Sandra Boynton
7871,Sandra Brown
7872,Sandra Cisneros
7873,Sandra Dickinson
7874,Sandra Hack Polaski
7875,Sandra Jordan
7876,Sandra M. Gilbert
7877,Sandra Steffen
7878,Sandra West Prowell
7879,Sandy Antunes
7880,Sandy Leuthner
7881,Sandy Niemann
7882,Sandy Petersen
7883,Sang-Sun Park
7884,Sanyika Shakur
7885,Saoussan Askar
7886,Sara Barton-Wood
7887,Sara Gruen
7888,Sara Jane Boyers
7889,Sara Paretsky
7890,Sara Quin
7891,Sara S.
7892,Sara Zarr
7893,Sarah    Adams
7894,Sarah   Kay
7895,Sarah  Andrews
7896,Sarah A. Hoyt
7897,Sarah Ban Breathnach
7898,Sarah Dening
7899,Sarah Dessen
7900,Sarah Dunant
7901,Sarah E. MacDonald
7902,Sarah Elbert
7903,Sarah Fielding
7904,Sarah Gold
7905,Sarah Groenewegen
7906,Sarah Hines Stephens
7907,Sarah Jessica Parker
7908,Sarah Johnstone
7909,Sarah K. Herz
7910,Sarah L. Delany
7911,Sarah M.  Anderson
7912,Sarah Macdonald
7913,Sarah Mayberry
7914,Sarah Miller
7915,Sarah Mlynowski
7916,Sarah Ruden
7917,Sarah Shankman
7918,Sarah Susanka
7919,Sarah Vowell
7920,Sarah Webb
7921,Sarvepalli Radhakrishnan
7922,Sashiko Sato
7923,Satoru Kannagi
7924,Satosumi Takaguchi
7925,Satyajit Das
7926,Saul A. Kripke
7927,Saul A. Teukolsky
7928,Saul Bellow
7929,Saul Leiter
7930,Saul Steinberg
7931,Saul Williams
7932,Sayadaw U. Pandita
7933,Scott   Cunningham
7934,Scott  Freeman
7935,Scott Adams
7936,Scott Allie
7937,Scott Armstrong
7938,Scott Beatty
7939,Scott Brick
7940,Scott C. Jacobson
7941,Scott Donaldson
7942,Scott Elledge
7943,Scott Goto
7944,Scott Hampton
7945,Scott Hanna
7946,Scott Leonard
7947,Scott M. Fischer
7948,Scott MacMillan
7949,Scott McKowen
7950,Scott O'Dell
7951,Scott Peterson
7952,Scott Siegel
7953,Scott Sowers
7954,Scott Speck
7955,Scott Turow
7956,Scott Washburn
7957,Scott Westerfeld
7958,Scott Wetzler
7959,Scott Wolven
7960,Scott Zrubeck
7961,Sculley Bradley
7962,Seamus Deane
7963,Seamus Heaney
7964,Sean B. Carroll
7965,Sean Casey
7966,Sean Doolittle
7967,Sean J. Jordan
7968,Sean Lang
7969,Sean McMullen
7970,Sean O'Brien
7971,Sean Phillips
7972,Sean Smith
7973,Sean Stewart
7974,Sean Warren
7975,Sebastian Faulks
7976,Sei Shōnagon
7977,Selina Rosen
7978,Selina Shirley Hastings
7979,Selma G. Lanes
7980,Selwyn Reginald Cudjoe
7981,Sena Jeter Naslund
7982,Seressie Glass
7983,Sergei Nilus
7984,Sergio Mancini
7985,Sergio Ramírez
7986,Seth
7987,Seth Benardete
7988,Seth Godin
7989,Seth Mason
7990,Seth Tobocman
7991,Sevin Okyay
7992,Seymour L. Gross
7993,Shana Abe
7994,Shandra Marie
7995,Shane Claiborne
7996,Shane W. Evans
7997,Shanna Swendson
7998,Shannon Drake
7999,Shannon Eileen Hengen
8000,Shannon Hengen
8001,Shannon Holmes
8002,Shannon Russell
8003,Shara Kay
8004,Sharan Newman
8005,Sharon Creech
8006,Sharon Green
8007,Sharon Hogan
8008,Sharon Kay Penman
8009,Sharon Lebell
8010,Sharon Mazel
8011,Sharon Olds
8012,Sharon R. Vaughn
8013,Sharon Rose Wilson
8014,Sharon Salzberg
8015,Sharon Shinn
8016,Sharyn McCrumb
8017,Sharyn November
8018,Shaun Tomson
8019,Shaun Whiteside
8020,Shauna Singh Baldwin
8021,Shawn Carman
8022,Shawn E. Klein
8023,Shawn Fillbach
8024,Shawn McManus
8025,Shayla Black
8026,Shea Anton Pensa
8027,Sheelagh Alabaster
8028,Sheila Heen
8029,Sheila Murnaghan
8030,Sheila Ortiz Taylor
8031,Sheila Z.
8032,Shel  Israel
8033,Shel Silverstein
8034,Shelagh McNicholas
8035,Shelby Foote
8036,Shelby Morgen
8037,Shelley Bradley
8038,Shelley Klein
8039,Shelly Fisher Fishkin
8040,Sheri Gilmore
8041,Sheri Lynch
8042,Sheri Rose Shepherd
8043,Sheri S. Tepper
8044,Sherley Anne Williams
8045,Sherman Alexie
8046,Sherman Edwards
8047,Sherri L. King
8048,Sherrill Harbison
8049,Sherrilyn Kenyon
8050,Sherry Gershon Gottlieb
8051,Sherry Shahan
8052,Sherwood Smith
8053,Sheryl Feldman
8054,Shierry Weber Nicholsen
8055,Shifra Horn
8056,Shinji Maki
8057,Shirin Ebadi
8058,Shirley Hazzard
8059,Shirley Jackson
8060,Shirley McPhillips
8061,Shirley Rousseau Murphy
8062,Shiro Tsujimura
8063,Shiva Naipaul
8064,Sholom Aleichem
8065,Shui Chien-Tung
8066,Shūsaku Endō
8067,Sian Phillips
8068,Sian Thomas
8069,Sid Fleischman
8070,Sidney H. Sime
8071,Sidney Lamb
8072,Sidney Monas
8073,Sidney Morgenbesser
8074,Sidney Paget
8075,Sidney Sheldon
8076,Siegfried Engelmann
8077,Sieglinde Lemke
8078,Sigmund Freud
8079,Sigrid Nunez
8080,Sigrid Undset
8081,Silas House
8082,Silvia Alemany
8083,Silvia Salinas
8084,Simcha Shtull
8085,Simon  Jones
8086,Simon Anholt
8087,Simon Beecroft
8088,Simon Cleveland
8089,Simon Fraser
8090,Simon Gikandi
8091,Simon Goldhill
8092,Simon Perchik
8093,Simon Schama
8094,Simon Singh
8095,Simon Vance
8096,Simon Wells
8097,Simon Winchester
8098,Simone Bianchi
8099,Simone Weil
8100,Simone de Beauvoir
8101,Simón Bolívar
8102,Sinclair B. Ferguson
8103,Sinclair Lewis
8104,Sissy Spacek
8105,Skip Hinnant
8106,Skip Hollandsworth
8107,Skip Williams
8108,Slade Morrison
8109,Slavoj Žižek
8110,Slug Signorino
8111,Smith Palmer Bovie
8112,Snorri Sturluson
8113,Solomon Jones
8114,Sonallah Ibrahim
8115,Sonia Nordenson
8116,Sonia Soto
8117,Sonny Brewer
8118,Sophie Braimbridge
8119,Sophie Kinsella
8120,Sophocles
8121,SparkNotes
8122,Spencer  Smith
8123,Spencer Johnson
8124,Spider Robinson
8125,Stacey Ballis
8126,Stacey Szklut
8127,Stacie Ritchie
8128,Stacy Horn
8129,Stacy Keach
8130,Stacy Schiff
8131,Stan Berenstain
8132,Stan Hoig
8133,Stan Jones
8134,Stan Lee
8135,Stan Washburn
8136,Stan Woch
8137,Stanislas Brézet
8138,Stanislav Grof
8139,Stanisław Barańczak
8140,Stanisław Lem
8141,Stanley  Chapman
8142,Stanley Appelbaum
8143,Stanley B. Burns
8144,Stanley Bing
8145,Stanley Coren
8146,Stanley Corngold
8147,Stanley Crouch
8148,Stanley Lombardo
8149,Stanley Weintraub
8150,Stanley Wells
8151,Stanley Wiater
8152,Starr Smith
8153,Stasi Eldredge
8154,Steele Savage
8155,Stefan Fatsis
8156,Stefan R. Dziemianowicz
8157,Stefano Benni
8158,Stella Duffy
8159,Sten Nadolny
8160,Stendhal
8161,Stephan R. Shalom
8162,Stephanie Barron
8163,Stephanie D. Shaver
8164,Stephanie Laurens
8165,Stephanie Lessing
8166,Stephanie McCurry
8167,Stephanie Rowe
8168,Stephanie Spinner
8169,Stephen  Booth
8170,Stephen  Bury
8171,Stephen  Mansfield
8172,Stephen  Moore
8173,Stephen  Oliver
8174,Stephen A. Ellwood
8175,Stephen Alcorn
8176,Stephen Baxter
8177,Stephen Becker
8178,Stephen Biesty
8179,Stephen Briggs
8180,Stephen Clarke
8181,Stephen Cobb
8182,Stephen Colbert
8183,Stephen Coonts
8184,Stephen Cox
8185,Stephen Crane
8186,Stephen Desberg
8187,Stephen Dobyns
8188,Stephen Dunn
8189,Stephen E. Ambrose
8190,Stephen E. Lewis
8191,Stephen Elliott
8192,Stephen Eric Bronner
8193,Stephen Everson
8194,Stephen Fry
8195,Stephen G. Kochan
8196,Stephen Gasiorowicz
8197,Stephen Gaskin
8198,Stephen Greenblatt
8199,Stephen H. Rose
8200,Stephen Hawking
8201,Stephen Heath
8202,Stephen Hoye
8203,Stephen Hunter
8204,Stephen J. Burn
8205,Stephen J. Cannell
8206,Stephen J. Dubner
8207,Stephen J. Rosen
8208,Stephen J. Sansweet
8209,Stephen J. Wall
8210,Stephen Jay Gould
8211,Stephen K. Ray
8212,Stephen Kessler
8213,Stephen King
8214,Stephen Kinzer
8215,Stephen L. Carter
8216,Stephen L. Hauser
8217,Stephen Lang
8218,Stephen Leacock
8219,Stephen Leeb
8220,Stephen Leigh
8221,Stephen M. Pollan
8222,Stephen M. Trzaskoma
8223,Stephen M.R. Covey
8224,Stephen MacKenna
8225,Stephen Manes
8226,Stephen Mangan
8227,Stephen Mark Rainey
8228,Stephen Mennell
8229,Stephen Miller
8230,Stephen Minot
8231,Stephen Mitchell
8232,Stephen Mulhall
8233,Stephen Nachmanovitch
8234,Stephen Oppenheimer
8235,Stephen Orgel
8236,Stephen P. Maran
8237,Stephen R. Covey
8238,Stephen R. Donaldson
8239,Stephen R. Graves
8240,Stephen R. Swinburne
8241,Stephen Rebello
8242,Stephen Sartarelli
8243,Stephen Schwartz
8244,Stephen Snyder
8245,Stephen Studach
8246,Stephen T. Thornton
8247,Stephen Tapscott
8248,Stephen Toulmin
8249,Stephen Tyson
8250,Stephen Vicchio
8251,Stephen W. Frey
8252,Stephen W. Hines
8253,Stephen Wright
8254,Stephenie Meyer
8255,Steve  Miller
8256,Steve Albon
8257,Steve Allen
8258,Steve Augarde
8259,Steve Berry
