book_genre_id,genre_id,book_id
5388,3,8528
5389,4,5851
5390,4,3145
5391,2,12143
5392,5,28067
5393,11,42376
5394,10,32574
5395,2,2304
5396,7,4627
5397,1,3593
5398,7,2373
5399,6,39539
5400,9,17581
5401,11,31100
5402,4,6568
5403,4,7684
5404,10,17349
5405,5,19595
5406,12,21426
5407,4,25652
5408,4,6693
5409,1,31695
5410,7,36489
5411,7,11269
5412,6,26190
5413,2,2267
5414,11,6857
5415,10,13737
5416,6,10329
5417,10,34301
5418,3,23331
5419,12,13930
5420,11,3820
5421,1,42501
5422,2,21766
5423,6,21143
5424,10,6545
5425,12,12375
5426,2,1444
5427,5,8614
5428,11,23945
5429,12,8508
5430,6,5351
5431,4,9236
5432,7,42909
5433,11,11541
5434,8,41544
5435,9,25924
5436,10,35735
5437,7,13752
5438,5,42694
5439,2,20929
5440,3,676
5441,7,20679
5442,11,3842
5443,7,32307
5444,5,1869
5445,9,32893
5446,3,25816
5447,9,38548
5448,11,5071
5449,6,15019
5450,6,6426
5451,6,43713
5452,10,30001
5453,6,7901
5454,2,10687
5455,2,39093
5456,8,17600
5457,7,6680
5458,11,25002
5459,3,18723
5460,2,2718
5461,3,8601
5462,1,13821
5463,4,18631
5464,8,24814
5465,4,30676
5466,10,19677
5467,1,31695
5468,10,41344
5469,2,1839
5470,9,9566
5471,4,38069
5472,4,7581
5473,5,409
5474,4,23788
5475,11,14375
5476,6,40259
5477,2,20398
5478,7,24634
5479,2,26689
5480,8,11701
5481,4,31262
5482,9,19858
5483,12,35455
5484,10,23989
5485,10,28067
5486,9,16807
5487,2,31555
5488,5,31742
5489,2,30602
5490,8,41536
5491,11,27691
5492,12,17645
5493,5,23895
5494,1,17461
5495,12,14942
5496,8,230
5497,9,30186
5498,8,16967
5499,4,6753
5500,2,41179
5501,2,31262
5502,3,24964
5503,9,30041
5504,11,31842
5505,2,16390
5506,5,17056
5507,1,33992
5508,6,41423
5509,3,10210
5510,4,45035
5511,11,33692
5512,2,43819
5513,9,43979
5514,10,40928
5515,2,11026
5516,8,3895
5517,10,2386
5518,4,6545
5519,7,44450
5520,8,24010
5521,12,34521
5522,6,19383
5523,12,7958
5524,9,32105
5525,12,14349
5526,4,38331
5527,8,16630
5528,12,26254
5529,6,3516
5530,6,159
5531,6,39799
5532,7,20517
5533,10,18283
5534,2,28427
5535,2,22834
5536,2,37356
5537,3,17686
5538,2,3302
5539,9,3871
5540,7,28295
5541,5,4944
5542,4,39724
5543,7,19787
5544,5,11426
5545,4,13519
5546,1,22036
5547,9,21739
5548,1,8542
5549,2,23692
5550,9,8861
5551,2,20679
5552,12,11705
5553,11,18888
5554,11,2015
5555,9,17496
5556,7,26780
5557,2,44478
5558,11,38042
5559,3,13336
5560,11,13784
5561,4,29569
5562,3,44039
5563,7,12876
5564,3,40326
5565,12,26525
5566,3,22816
5567,12,403
5568,8,5296
5569,12,26871
5570,12,26579
5571,2,9253
5572,9,3835
5573,3,43325
5574,5,15468
5575,7,23318
5576,5,11656
5577,3,14012
5578,10,19571
5579,7,5375
5580,6,42609
5581,11,9489
5582,4,24010
5583,6,15496
5584,7,22554
5585,1,41909
5586,12,23724
5587,1,6129
5588,2,34156
5589,6,6904
5590,3,19126
5591,6,28529
5592,7,33494
5593,11,13954
5594,12,35805
5595,10,29501
5596,12,40995
5597,9,34497
5598,12,11831
5599,7,12319
5600,4,20944
5601,4,44883
5602,7,16604
5603,7,31938
5604,12,24126
5605,9,10973
5606,1,13784
5607,1,16307
5608,4,15428
5609,6,9841
5610,7,26253
5611,2,42763
5612,2,43376
5613,3,38988
5614,8,16230
5615,4,10984
5616,7,44185
5617,6,25565
5618,9,278
5619,9,27432
5620,11,15690
5621,7,26301
5622,8,4601
5623,4,40763
5624,7,2002
5625,1,22406
5626,5,8073
5627,6,24930
5628,5,42140
5629,8,45382
5630,10,11031
5631,12,16575
5632,3,9931
5633,10,8137
5634,12,28689
5635,3,38346
5636,8,20928
5637,10,1368
5638,7,17702
5639,10,9903
5640,8,17375
5641,2,24384
5642,1,25395
5643,5,27306
5644,5,24813
5645,8,43918
5646,4,40504
5647,6,44164
5648,2,28428
5649,7,4331
5650,4,32650
5651,4,42157
5652,5,10559
5653,2,24636
5654,7,154
5655,9,27243
5656,6,12528
5657,7,41698
5658,4,8969
5659,4,43283
5660,8,13762
5661,9,19898
5662,3,38340
5663,3,14691
5664,1,15437
5665,4,21325
5666,3,2371
5667,1,30675
5668,5,37277
5669,11,22583
5670,1,28563
5671,9,25365
5672,6,3006
5673,5,9767
5674,6,6618
5675,5,44933
5676,9,14007
5677,2,26768
5678,5,42390
5679,5,34407
5680,5,38917
5681,5,38337
5682,1,7679
5683,11,43915
5684,4,35111
5685,7,29881
5686,9,35581
5687,7,13345
5688,6,28003
5689,12,33456
5690,11,14088
5691,3,1381
5692,3,15973
5693,11,13793
5694,4,11588
5695,12,32453
5696,4,45420
5697,11,14491
5698,9,28807
5699,9,1504
5700,3,24403
5701,4,34687
5702,11,5544
5703,11,42855
5704,2,30755
5705,6,23756
5706,11,34082
5707,4,44585
5708,1,31307
5709,11,30294
5710,1,9786
5711,6,27843
5712,8,10204
5713,6,21062
5714,8,11005
5715,10,30948
5716,4,35428
5717,4,3273
5718,2,18053
5719,1,31611
5720,2,2626
5721,12,13131
5722,8,25494
5723,4,39934
5724,9,43244
5725,9,44766
5726,9,1218
5727,10,31881
5728,12,3762
5729,4,132
5730,11,16813
5731,10,11036
5732,4,13068
5733,10,30387
5734,9,37491
5735,5,18798
5736,10,3826
5737,2,18637
5738,12,332
5739,4,25777
5740,12,3579
5741,12,30537
5742,10,8722
5743,3,5635
5744,11,13979
5745,4,39506
5746,3,7420
5747,5,5337
5748,10,45536
5749,3,28209
5750,11,45432
5751,12,5187
5752,10,24096
5753,1,7348
5754,8,29446
5755,6,28351
5756,9,38300
5757,10,35090
5758,8,8199
5759,4,43722
5760,2,23913
5761,1,31833
5762,2,39105
5763,9,2279
5764,9,30371
5765,8,466
5766,7,3831
5767,9,35781
5768,7,14427
5769,1,9897
5770,12,6905
5771,8,824
5772,8,409
5773,3,18826
5774,5,13543
5775,2,37824
5776,3,15877
5777,9,23232
5778,11,20219
5779,2,3803
5780,11,11766
5781,7,33292
5782,7,25811
5783,9,28488
5784,5,37979
5785,5,16790
5786,10,41424
5787,2,4944
5788,12,13923
5789,4,12034
5790,7,15819
5791,7,26449
5792,5,20287
5793,8,19534
5794,9,30253
5795,7,31855
5796,2,19043
5797,2,18878
5798,3,26053
5799,2,2074
5800,4,32421
5801,12,8062
5802,9,13988
5803,5,9376
5804,4,37345
5805,1,39358
5806,1,19768
5807,3,18833
5808,2,35926
5809,6,21031
5810,2,7343
5811,12,34320
5812,10,45630
5813,3,31054
5814,10,8091
5815,3,6855
5816,8,15474
5817,3,42300
5818,2,44896
5819,9,4250
5820,4,6858
5821,7,42885
5822,12,34319
5823,3,33931
5824,4,13968
5825,11,821
5826,7,24727
5827,2,9623
5828,4,22362
5829,1,11604
5830,6,36492
5831,11,27486
5832,2,19318
5833,12,9755
5834,1,12187
5835,1,32640
5836,8,44471
5837,5,28748
5838,6,32980
5839,4,2962
5840,4,36505
5841,3,132
5842,6,2306
5843,10,28441
5844,11,21315
5845,8,25176
5846,10,43087
5847,7,29367
5848,3,14865
5849,7,4909
5850,5,11549
5851,1,22472
5852,5,25743
5853,5,1568
5854,9,797
5855,5,25779
5856,10,15677
5857,8,23292
5858,5,27988
5859,1,44001
5860,12,3799
5861,11,14781
5862,2,8675
5863,3,21553
5864,7,27303
5865,11,36926
5866,3,40700
5867,1,6613
5868,7,28827
5869,9,13500
5870,4,6003
5871,11,20051
5872,2,28369
5873,5,17056
5874,4,38465
5875,9,17181
5876,4,14886
5877,4,33507
5878,11,15044
5879,12,23233
5880,10,17727
5881,12,5346
5882,7,8373
5883,4,32295
5884,12,27516
5885,6,35488
5886,4,7716
5887,4,33363
5888,10,32780
5889,4,23319
5890,10,34444
5891,5,295
5892,8,7089
5893,5,21425
5894,6,29470
5895,5,14605
5896,5,27693
5897,8,42045
5898,8,42898
5899,4,39399
5900,9,45625
5901,11,32277
5902,9,38466
5903,3,33247
5904,5,39470
5905,6,24307
5906,8,41504
5907,6,6163
5908,4,9149
5909,10,32636
5910,5,15225
5911,9,37852
5912,3,28671
5913,11,3852
5914,3,511
5915,9,20264
5916,9,28760
5917,12,3585
5918,5,31442
5919,7,45112
5920,3,11347
5921,4,32435
5922,8,11553
5923,4,24729
5924,1,39347
5925,5,27299
5926,7,44046
5927,12,11075
5928,3,36853
5929,8,3759
5930,2,7811
5931,10,15468
5932,3,25406
5933,6,848
5934,1,24457
5935,11,28336
5936,2,37064
5937,7,25688
5938,5,18404
5939,6,17437
5940,6,27883
5941,5,5439
5942,1,19823
5943,8,13931
5944,10,32039
5945,11,27295
5946,3,22028
5947,6,15617
5948,10,41070
5949,12,20051
5950,8,31871
5951,12,27168
5952,10,9149
5953,10,5420
5954,7,41639
5955,1,32398
5956,2,33824
5957,10,40997
5958,5,22355
5959,11,24898
5960,1,7596
5961,4,13028
5962,6,24923
5963,8,3418
5964,6,37363
5965,5,26603
5966,7,12034
5967,4,24568
5968,9,32075
5969,12,30279
5970,12,4950
5971,5,37861
5972,1,9464
5973,11,9338
5974,12,33293
5975,2,21248
5976,12,17022
5977,6,11556
5978,5,29898
5979,3,22288
5980,10,28162
5981,11,44153
5982,3,15046
5983,2,14861
5984,7,27668
5985,8,8536
5986,4,14657
5987,9,13180
5988,10,13155
5989,2,42688
5990,3,19487
5991,8,39302
5992,10,22834
5993,11,43821
5994,2,2722
5995,5,25924
5996,4,27557
5997,5,7530
5998,7,10801
5999,12,25618
6000,6,33768
6001,6,22576
6002,4,13628
6003,5,30316
6004,10,30889
6005,1,38311
6006,3,13832
6007,1,8954
6008,9,39077
6009,10,31208
6010,9,19180
6011,12,15221
6012,4,17926
6013,12,37190
6014,7,12116
6015,7,35134
6016,3,6218
6017,6,681
6018,2,24572
6019,10,23290
6020,12,42603
6021,7,11262
6022,3,8765
6023,4,40928
6024,11,11503
6025,11,32184
6026,5,17905
6027,1,22195
6028,1,19564
6029,11,21484
6030,7,1433
6031,2,7672
6032,3,20749
6033,11,6552
6034,11,27877
6035,2,4835
6036,5,2547
6037,8,35578
6038,4,37405
6039,9,13068
6040,2,31478
6041,8,45310
6042,10,35488
6043,7,29581
6044,3,6613
6045,2,34081
6046,11,11550
6047,11,7432
6048,3,19413
6049,8,8322
6050,11,33158
6051,7,42615
6052,5,19797
6053,9,16186
6054,7,25353
6055,7,7721
6056,8,8582
6057,12,44529
6058,12,4519
6059,4,26653
6060,9,39836
6061,7,41348
6062,1,40264
6063,3,19474
6064,6,10921
6065,7,32537
6066,10,41348
6067,9,15708
6068,10,6540
6069,4,23785
6070,7,39801
6071,12,2186
6072,11,4373
6073,5,50
6074,1,2535
6075,6,13979
6076,8,14143
6077,4,76
6078,2,40004
6079,7,23421
6080,4,22114
6081,2,15034
6082,10,37297
6083,7,13238
6084,5,33904
6085,9,10263
6086,1,17248
6087,11,5918
6088,1,24884
6089,10,42989
6090,12,42990
6091,6,36461
6092,2,10405
6093,6,7003
6094,10,15196
6095,10,700
6096,11,12018
6097,3,34918
6098,3,17246
6099,1,18807
6100,6,22543
6101,7,41538
6102,2,16568
6103,5,3006
6104,6,32939
6105,3,1720
6106,4,1202
6107,12,42594
6108,2,10939
6109,8,20971
6110,3,9444
6111,5,12590
6112,4,1419
6113,6,15550
6114,10,26522
6115,2,34948
6116,8,40997
6117,4,16999
6118,4,28768
6119,9,34578
6120,9,13876
6121,2,21683
6122,6,10261
6123,8,2560
6124,12,45102
6125,4,78
6126,10,11549
6127,1,669
6128,12,9427
6129,1,32664
6130,9,11920
6131,5,37858
6132,11,13552
6133,5,29022
6134,3,26314
6135,3,41485
6136,10,19528
6137,2,2687
6138,12,33194
6139,11,41805
6140,3,11176
6141,7,141
6142,9,23045
6143,1,25350
6144,11,131
6145,4,7150
6146,8,11635
6147,7,23931
6148,8,18964
6149,7,23521
6150,11,28698
6151,6,25922
6152,2,16734
6153,6,30586
6154,10,33436
6155,11,6981
6156,5,32255
6157,11,17228
6158,12,27674
6159,12,40303
6160,6,14960
6161,2,20800
6162,4,30044
6163,8,31087
6164,11,45037
6165,5,12993
6166,8,31611
6167,3,25780
6168,6,30176
6169,8,3468
6170,3,22473
6171,4,17118
6172,2,43166
6173,5,33440
6174,7,12114
6175,11,15937
6176,9,7531
6177,7,28727
6178,8,18526
6179,12,11045
6180,2,9066
6181,10,33686
6182,10,35148
6183,7,44529
6184,2,15195
6185,5,25992
6186,2,20164
6187,4,42831
6188,8,12365
6189,10,17658
6190,1,12022
6191,11,28482
6192,9,37467
6193,6,30598
6194,10,4069
6195,2,14995
6196,3,23426
6197,3,30713
6198,6,28724
6199,10,13722
6200,12,11473
6201,1,37033
6202,7,27787
6203,8,21073
6204,5,35427
6205,3,19172
6206,9,3446
6207,11,17098
6208,11,40795
6209,8,330
6210,11,34462
6211,5,9704
6212,10,15468
6213,3,2539
6214,1,30296
6215,9,37572
6216,6,22554
6217,4,2900
6218,7,16325
6219,12,33153
6220,8,2920
6221,4,22364
6222,6,7037
6223,2,15549
6224,3,18637
6225,11,18962
6226,12,7983
6227,5,23919
6228,10,40526
6229,9,6899
6230,9,9503
6231,4,5813
6232,3,28193
6233,12,44749
6234,2,14088
6235,2,27511
6236,1,45516
6237,8,23846
6238,11,40459
6239,4,34178
6240,11,10867
6241,9,18265
6242,10,34534
6243,7,11771
6244,11,12631
6245,11,34542
6246,9,29499
6247,10,28186
6248,6,14477
6249,2,205
6250,9,19462
6251,5,21348
6252,10,6553
6253,10,28650
6254,12,23037
6255,4,13548
6256,1,27243
6257,12,32408
6258,5,23596
6259,8,43039
6260,12,15855
6261,5,15584
6262,3,18146
6263,1,27425
6264,7,12652
6265,6,15170
6266,3,40090
6267,12,12990
6268,10,28688
6269,11,44801
6270,9,30288
6271,3,7071
6272,7,22822
6273,8,4746
6274,6,140
6275,4,28078
6276,9,28529
6277,9,8137
6278,6,29484
6279,5,15806
6280,1,13505
6281,2,4329
6282,3,25589
6283,3,22338
6284,8,9840
6285,3,14836
6286,10,3754
6287,12,43937
6288,2,22680
6289,5,30518
6290,3,18576
6291,2,35433
6292,8,24923
6293,3,32484
6294,7,22834
6295,1,40328
6296,8,23316
6297,8,4637
6298,3,32936
6299,6,28562
6300,3,3061
6301,2,28350
6302,4,11038
6303,4,7700
6304,7,43924
6305,7,28807
6306,2,15241
6307,8,30230
6308,7,11949
6309,3,629
6310,1,29881
6311,9,41602
6312,6,26475
6313,3,7938
6314,3,33494
6315,12,31365
6316,1,35248
6317,4,45306
6318,11,35465
6319,11,15855
6320,4,40152
6321,5,34407
6322,6,27247
6323,5,37083
6324,3,18047
6325,1,35786
6326,5,30923
6327,4,42355
6328,7,36530
6329,1,30272
6330,2,8862
6331,12,10519
6332,1,27780
6333,5,7375
6334,9,289
6335,11,2046
6336,8,19416
6337,2,26049
6338,7,12846
6339,1,13018
6340,4,24257
6341,1,18294
6342,3,28664
6343,1,28700
6344,10,27356
6345,7,17686
6346,11,8515
6347,10,23045
6348,12,31648
6349,2,25403
6350,1,40076
6351,2,20118
6352,2,33451
6353,6,39933
6354,2,25065
6355,2,14808
6356,3,43929
6357,4,34678
6358,8,35547
6359,6,5752
6360,10,31875
6361,4,40331
6362,5,5073
6363,2,44865
6364,8,42609
6365,12,1366
6366,7,24330
6367,1,4162
6368,7,7006
6369,12,1480
6370,11,43826
6371,5,43360
6372,8,45194
6373,4,7375
6374,12,17600
6375,5,21430
6376,12,2409
6377,7,41317
6378,9,12288
6379,1,11781
6380,9,36157
6381,4,2715
6382,12,25363
6383,9,24403
6384,10,15295
6385,10,420
6386,12,28388
6387,3,8750
6388,1,39910
6389,3,1078
6390,1,30264
6391,3,25618
6392,2,21739
6393,10,27580
6394,10,23220
6395,11,38803
6396,12,1479
6397,12,19681
6398,5,13270
6399,7,7585
6400,11,23887
6401,6,24213
6402,8,34087
6403,10,26298
6404,11,9442
6405,1,35165
6406,11,26175
6407,1,11632
6408,10,20164
6409,8,3803
6410,11,16947
6411,10,15952
6412,2,42323
6413,6,22745
6414,7,34600
6415,3,41717
6416,12,19072
6417,3,17722
6418,7,17600
6419,11,41219
6420,10,31487
6421,11,17216
6422,11,16093
6423,4,39969
6424,9,43344
6425,4,36076
6426,12,4099
6427,9,18251
6428,3,18072
6429,5,42012
6430,5,41911
6431,11,12980
6432,4,3693
6433,4,35819
6434,8,21343
6435,1,980
6436,8,2822
6437,3,42668
6438,7,20687
6439,11,866
6440,12,2718
6441,10,31938
6442,6,25319
6443,5,27695
6444,11,42447
6445,10,34534
6446,6,8737
6447,6,27171
6448,11,27842
6449,7,43747
6450,6,8254
6451,5,980
6452,6,13320
6453,12,31102
6454,3,14196
6455,1,11372
6456,5,20086
6457,2,3103
6458,12,18031
6459,2,6974
6460,2,7286
6461,12,30976
6462,4,31800
6463,9,7850
6464,4,25153
6465,11,17150
6466,5,14289
6467,8,31854
6468,5,12212
6469,3,78
6470,7,34187
6471,11,3105
6472,8,34544
6473,7,41967
6474,9,42261
6475,6,22351
6476,1,3025
6477,3,12301
6478,1,4953
6479,11,1169
6480,7,12268
6481,4,41105
6482,5,30243
6483,5,21343
6484,2,1558
6485,8,7849
6486,10,22623
6487,2,32106
6488,8,19084
6489,2,5351
6490,8,1935
6491,3,11630
6492,4,43230
6493,12,9223
6494,4,30981
6495,4,865
6496,2,13460
6497,10,31980
6498,4,17208
6499,12,25868
6500,2,44175
6501,8,39980
6502,9,35462
6503,8,4397
6504,1,26237
6505,12,15606
6506,8,6677
6507,7,45057
6508,8,16193
6509,10,20179
6510,8,2495
6511,9,14570
6512,11,30432
6513,12,23063
6514,2,29967
6515,3,28701
6516,10,4397
6517,12,40884
6518,10,35991
6519,11,25216
6520,6,14051
6521,1,25329
6522,6,40465
6523,5,42622
6524,11,43933
6525,4,21832
6526,8,13872
6527,11,32110
6528,7,7697
6529,11,5755
6530,1,13916
6531,8,14032
6532,11,4119
6533,9,17316
6534,4,31294
6535,5,8091
6536,6,7332
6537,5,23454
6538,10,13985
6539,9,20164
6540,5,58
6541,9,13544
6542,11,41740
6543,8,17804
6544,3,9347
6545,10,27
6546,6,12099
6547,7,6919
6548,8,22148
6549,4,22889
6550,8,3340
6551,4,26090
6552,6,23847
6553,4,23240
6554,12,16325
6555,4,20051
6556,9,5249
6557,12,11563
6558,6,11707
6559,12,10990
6560,11,31331
6561,7,25955
6562,5,20932
6563,9,22
6564,8,21
6565,10,4595
6566,9,16111
6567,7,39441
6568,2,28920
6569,10,10802
6570,1,39961
6571,8,105
6572,5,34324
6573,9,15819
6574,5,11295
6575,3,10912
6576,6,37067
6577,3,27843
6578,8,2531
6579,2,5198
6580,5,14196
6581,10,42261
6582,1,10285
6583,3,37612
6584,7,18879
6585,9,15719
6586,3,39636
6587,1,31929
6588,5,39035
6589,9,35261
6590,4,42029
6591,9,4207
6592,3,19353
6593,5,38339
6594,11,30214
6595,5,19178
6596,2,11204
6597,2,44795
6598,11,1315
6599,10,33418
6600,10,7748
6601,9,44328
6602,12,30260
6603,1,21745
6604,7,66
6605,10,40880
6606,8,13113
6607,8,16401
6608,12,26420
6609,9,24220
6610,4,25685
6611,4,17603
6612,4,30253
6613,9,29026
6614,4,29163
6615,7,6216
6616,8,5918
6617,12,28348
6618,3,5874
6619,3,28272
6620,12,22867
6621,10,5073
6622,5,45490
6623,11,34852
6624,10,19670
6625,9,8706
6626,4,20692
6627,7,40451
6628,1,2370
6629,6,10787
6630,4,40620
6631,5,16347
6632,6,44101
6633,8,44255
6634,1,12090
6635,4,29474
6636,12,31995
6637,5,6544
6638,2,40277
6639,7,19803
6640,8,2281
6641,3,22686
6642,7,27247
6643,2,17619
6644,6,35126
6645,1,23788
6646,10,5813
6647,2,8510
6648,3,30200
6649,4,25426
6650,3,25348
6651,8,33451
6652,4,5697
6653,5,41695
6654,2,13448
6655,7,7974
6656,11,30816
6657,1,14367
6658,8,45444
6659,6,8253
6660,8,43675
6661,11,39571
6662,12,19313
6663,4,15374
6664,1,14088
6665,6,41703
6666,9,31917
6667,1,1230
6668,6,2934
6669,12,5357
6670,7,30712
6671,1,27252
6672,11,5144
6673,5,25376
6674,5,15428
6675,7,35050
6676,6,8032
6677,6,32950
6678,2,42513
6679,5,6089
6680,5,1191
6681,11,3384
6682,1,32350
6683,8,9507
6684,1,36555
6685,3,40833
6686,12,12537
6687,12,3084
6688,7,3008
6689,2,9746
6690,2,36005
6691,11,11006
6692,8,7763
6693,4,4100
6694,5,14026
6695,11,22195
6696,5,20741
6697,11,21947
6698,11,6974
6699,12,7534
6700,9,34535
6701,11,21242
6702,9,22799
6703,6,11038
6704,9,15348
6705,10,31420
6706,2,13068
6707,12,13571
6708,12,30411
6709,12,36311
6710,4,3510
6711,10,28457
6712,4,9997
6713,10,32435
6714,5,2002
6715,3,41573
6716,9,7093
6717,10,45633
6718,6,2167
6719,11,12069
6720,3,30567
6721,10,6482
6722,8,10712
6723,3,23945
6724,6,30242
6725,7,18596
6726,10,30868
6727,10,31186
6728,10,19563
6729,8,42697
6730,12,16739
6731,8,7062
6732,5,31876
6733,7,32484
6734,4,17945
6735,12,33723
6736,8,34324
6737,12,18031
6738,6,21242
6739,2,7724
6740,2,19384
6741,6,17125
6742,11,12419
6743,10,10173
6744,10,33064
6745,9,3509
6746,9,25120
6747,5,34844
6748,4,28393
6749,11,11666
6750,8,8978
6751,1,17799
6752,12,28766
6753,2,3417
6754,9,21284
6755,1,38262
6756,7,32434
6757,9,30094
6758,2,16004
6759,1,681
6760,9,7037
6761,10,9826
6762,3,33456
6763,6,32780
6764,7,25296
6765,6,3516
6766,9,26426
6767,4,40049
6768,6,31623
6769,11,2019
6770,5,7724
6771,8,16735
6772,3,22948
6773,5,22931
6774,2,30259
6775,3,35459
6776,2,31856
6777,4,13487
6778,9,14606
6779,2,11482
6780,12,18964
6781,4,21832
6782,7,17610
6783,9,8246
6784,10,27776
6785,5,30743
6786,3,44988
6787,7,7815
6788,11,31361
6789,6,523
6790,2,37700
6791,8,7336
6792,5,33543
6793,10,13508
6794,4,31648
6795,12,43799
6796,9,25433
6797,8,27787
6798,12,28004
6799,10,25033
6800,11,19409
6801,6,43440
6802,7,22325
6803,4,6628
6804,10,4942
6805,7,313
6806,5,5073
6807,10,17435
6808,5,40790
6809,9,6855
6810,10,14604
6811,8,3986
6812,10,6460
6813,7,2257
6814,3,15930
6815,7,45495
6816,6,13241
6817,6,34296
6818,1,18880
6819,10,24655
6820,2,5974
6821,5,28715
6822,8,13814
6823,5,5202
6824,1,23238
6825,9,19675
6826,1,38153
6827,8,9345
6828,10,10996
6829,3,31364
6830,2,7968
6831,9,37875
6832,9,4936
6833,12,4117
6834,6,30423
6835,2,18749
6836,1,1467
6837,5,14641
6838,5,17609
6839,4,23870
6840,8,10686
6841,5,4830
6842,2,5310
6843,12,15826
6844,10,28631
6845,10,11922
6846,8,23717
6847,12,1
6848,7,33436
6849,12,10382
6850,3,5880
6851,7,14812
6852,9,44131
6853,2,43130
6854,10,16568
6855,10,3734
6856,11,4696
6857,6,18172
6858,7,41154
6859,11,42895
6860,5,18122
6861,2,41675
6862,7,31016
6863,12,26922
6864,4,19613
6865,5,25148
6866,1,2305
6867,4,33514
6868,8,45616
6869,11,39034
6870,11,7010
6871,4,21494
6872,8,7785
6873,9,41911
6874,7,9427
6875,9,42986
6876,7,10013
6877,9,12951
6878,5,1883
6879,1,27398
6880,3,38153
6881,7,32692
6882,5,44567
6883,5,11907
6884,11,30474
6885,3,35183
6886,12,37530
6887,8,35431
6888,2,29156
6889,8,36157
6890,1,30134
6891,8,33667
6892,11,40694
6893,3,33833
6894,5,41378
6895,4,29359
6896,12,44567
6897,1,39101
6898,10,5348
6899,6,21767
6900,11,24782
6901,1,12984
6902,1,7677
6903,8,41193
6904,4,42156
6905,10,35860
6906,3,19847
6907,8,18257
6908,11,10750
6909,10,27445
6910,3,27826
6911,12,5305
6912,10,25800
6913,6,35248
6914,8,8048
6915,2,3797
6916,2,44879
6917,6,21829
6918,4,25395
6919,5,15880
6920,6,39994
6921,1,32350
6922,9,19179
6923,10,29253
6924,1,10982
6925,2,15448
6926,3,13158
6927,10,37329
6928,8,29633
6929,4,12224
6930,10,20327
6931,8,11234
6932,11,27001
6933,9,37657
6934,2,20692
6935,5,6540
6936,5,30535
6937,8,9921
6938,7,31227
6939,12,1558
6940,11,2900
6941,6,30593
6942,11,23653
6943,5,28529
6944,2,1713
6945,3,13562
6946,2,35183
6947,9,6556
6948,9,18184
6949,5,29326
6950,7,30622
6951,7,32506
6952,2,14230
6953,3,27881
6954,1,35111
6955,5,44436
6956,12,17204
6957,8,18842
6958,2,9501
6959,9,18808
6960,8,29569
6961,11,40343
6962,4,4746
6963,1,6286
6964,10,34506
6965,5,24951
6966,2,15566
6967,2,13107
6968,9,23968
6969,8,5896
6970,7,15858
6971,9,13060
6972,3,19819
6973,7,43814
6974,11,13590
6975,7,18127
6976,8,22146
6977,7,2204
6978,12,40870
6979,10,1383
6980,7,11698
6981,3,3120
6982,3,6800
6983,11,28225
6984,5,22128
6985,3,29289
6986,3,31644
6987,3,44535
6988,9,9591
6989,7,45585
6990,11,28023
6991,10,21343
6992,9,4675
6993,2,22539
6994,9,2711
6995,11,9262
6996,7,30893
6997,7,15096
6998,10,30373
6999,12,32234
7000,7,3347
7001,5,39902
7002,7,26296
7003,2,27813
7004,7,629
7005,10,9419
7006,4,4370
7007,8,44979
7008,6,5216
7009,9,31638
7010,4,17915
7011,4,30536
7012,11,40622
7013,12,13657
7014,9,32414
7015,11,11900
7016,8,13164
7017,5,17581
7018,12,5874
7019,11,31670
7020,7,12090
7021,12,11161
7022,8,22680
7023,11,22877
7024,2,18906
7025,8,24065
7026,7,12528
7027,12,23203
7028,9,33807
7029,11,4315
7030,12,17184
7031,7,25103
7032,6,43282
7033,8,41098
7034,12,27151
7035,1,10079
7036,12,1883
7037,1,13735
7038,4,31582
7039,5,41085
7040,1,31259
7041,3,23243
7042,2,17863
7043,9,33029
7044,9,10222
7045,8,1371
7046,10,19780
7047,3,12180
7048,12,14940
7049,2,19155
7050,2,3690
7051,11,27200
7052,6,25282
7053,4,6534
7054,10,43230
7055,2,24047
7056,9,103
7057,5,43545
7058,8,37055
7059,9,21323
7060,11,17157
7061,9,15049
7062,9,28213
7063,12,2898
7064,4,1558
7065,2,7559
7066,9,40276
7067,9,39690
7068,10,4898
7069,2,10914
7070,7,40663
7071,10,4742
7072,2,45583
7073,10,6109
7074,2,9338
7075,6,21484
7076,8,42020
7077,11,28873
7078,3,27566
7079,12,35419
7080,6,4662
7081,7,9031
7082,4,19448
7083,7,38473
7084,7,1427
7085,12,28148
7086,1,17238
7087,11,25190
7088,6,18879
7089,9,45334
7090,8,38700
7091,10,28606
7092,8,34462
7093,5,14951
7094,8,23517
7095,11,8922
7096,8,2072
7097,12,21029
7098,12,44621
7099,10,26344
7100,7,6611
7101,7,45641
7102,11,38385
7103,3,28194
7104,8,17510
7105,9,27356
7106,9,35308
7107,8,13519
7108,4,26860
7109,12,21613
7110,4,30385
7111,3,14743
7112,1,16369
7113,12,13148
7114,4,1595
7115,12,26189
7116,11,26134
7117,2,2710
7118,9,26654
7119,5,12589
7120,4,531
7121,7,20126
7122,7,7606
7123,10,30734
7124,10,17546
7125,6,1486
7126,10,1517
7127,6,39506
7128,11,3743
7129,3,30734
7130,8,39317
7131,8,11439
7132,4,30561
7133,1,4799
7134,2,43328
7135,6,11702
7136,6,35183
7137,4,33494
7138,11,1196
7139,6,18603
7140,4,5910
7141,3,44470
